,mean_nni,sdnn,rmssd,nni_50,lf,hf,lf_hf_ratio,ratio_sd2_sd1,sd2,sampen
0,0.4429069902502032,0.6308957399480465,0.5836331956396594,0.32539682539682535,0.3247600813179121,0.20115216361538635,0.5317773316948116,0.1323861269190404,0.6275840328640985,0.22680631136289758
1,0.4459828932983434,0.449900889036439,0.42408639600633313,0.38095238095238093,0.13976236207892828,0.11395370988647817,0.3056596322750152,0.13673507880613406,0.44743081404853746,0.4856930090990982
2,0.45788089713851066,0.43141718817577657,0.42569863708036604,0.25396825396825395,0.1645428741037382,0.11374905364058036,0.43163677198765665,0.12337159696885269,0.4285033586919177,0.4079016156420213
3,0.5207228336530625,0.8972797995277834,0.8824252255665949,0.7777777777777777,0.6737311945387116,0.46489769811152165,0.43847448942034445,0.10307630416662561,0.8907500529178588,0.6202175992000818
4,0.4287376212656504,0.6740535979822154,0.37521866746295235,0.5238095238095237,0.17074309915381417,0.10361158160405504,0.5459937498267393,0.3423607305074132,0.6765285282897727,0.10120615303883551
5,0.41509287111222837,0.6060067175029464,0.48187539604599305,0.5396825396825397,0.2647404920771919,0.18274211460743958,0.4355088952187243,0.18851210340855,0.6050195446763185,0.2219943054762311
6,0.49410549060712516,0.6226388859469842,0.32271304107420784,0.38095238095238093,0.08944970441267133,0.05411938156180866,0.5394341351315688,0.3782635702827981,0.6253789320417881,0.09451493669857094
7,0.4174320051028726,0.7100637442149677,0.3354390873154864,0.4841269841269841,0.13406438260821515,0.08281588985458141,0.5268845941411875,0.4283671102134907,0.7137265230132803,0.05902574139527189
8,0.4000540525213061,0.3650758727756719,0.06809443355644543,0.21428571428571427,0.011147306456543358,0.007013197640237015,0.4146687000080039,0.8989912266473669,0.3684309692650991,0.04403392720454537
9,0.3803889153626454,0.08720269297745145,0.003789524075100803,0.10317460317460317,0.0007240447017726787,0.0005798953332486786,0.1652323640193511,0.6890541923566721,0.08835541159106719,0.07322593112243347
10,0.535441875241325,0.45646818698551994,0.18365267481889913,0.3492063492063492,0.047469919631783056,0.03142871062671465,0.449126734882831,0.5051085349253029,0.4593910810289832,0.05864339139197569
11,0.4452256532139074,0.2723957338851131,0.22343000932738455,0.31746031746031744,0.03900532097114725,0.028172193549565273,0.3789025717106364,0.20390166721375946,0.2719312071688631,0.4420619281397716
12,0.35308166784725414,0.5654669949355575,0.45236933276329827,0.738095238095238,0.2295407343184488,0.16267872981346282,0.4132347700430811,0.18797148850043593,0.5644946762318571,0.29970366465700066
13,0.3951662091505359,0.3116187237528143,0.20342505724903026,0.2936507936507936,0.050889878671156935,0.035145665525318726,0.41777650212301115,0.28251790344250427,0.31225624815247466,0.07783553177522677
14,0.30533271456025934,0.4340371738421033,0.175591528090754,0.4285714285714285,0.058073724285595346,0.03817471536343613,0.4595299386003369,0.5002003598806216,0.436811851179829,0.060175794896343615
15,0.3922120104739022,0.25499160800685416,0.10128719098933428,0.26984126984126977,0.015520090847150898,0.012099326114366251,0.3044912449727351,0.4841946424452741,0.25672883378709,0.06721040875850198
16,0.5497385486546738,0.5193417191825931,0.19371929493536544,0.5238095238095237,0.04556055140120202,0.02836248692079047,0.49786236415259816,0.5530802934606486,0.5228597061682155,0.06921076002218951
17,0.4654498183085629,0.21242863922149896,0.08003247283796033,0.19047619047619047,0.010619904098826679,0.007286199819445867,0.3610157600625204,0.49484785020977573,0.21397376948529995,0.04842075016360434
18,0.5076905482479617,0.5415604277315131,0.20342444493897488,0.365079365079365,0.057040561855807914,0.03347148593153886,0.5558052237039135,0.5512242512270347,0.5452001388545775,0.04950372703854748
19,0.7141159701186215,0.8520234206403379,0.2551251765581258,0.619047619047619,0.07427920000832754,0.04206948502715651,0.596178863098588,0.7323954221023198,0.8584431675994971,0.0603318900481581
20,0.4502463419310134,0.7363876303179088,0.26319098857401424,0.6904761904761905,0.08766838478915684,0.06555237423727855,0.36519973929042765,0.5979293426021527,0.7414422440762428,0.06609995737625146
21,0.6264221584756366,0.8647827823909199,0.2900449345799444,0.6746031746031745,0.08398544016624013,0.055302448233783316,0.46484812735324327,0.6503839288443655,0.8709230994254994,0.0670438489696489
22,0.28933579289514877,0.8065608646153748,0.3124425183285892,0.7936507936507936,0.13058544990096735,0.09550352830909442,0.3851796547764215,0.5496821198699441,0.8117466886716793,0.08016802336062057
23,0.46089344828654877,0.7821408505116366,0.3729081052320171,0.7301587301587301,0.1469853290756856,0.0950613077206974,0.48709802846575595,0.42426185330724253,0.7861005144668218,0.11179290804162846
24,0.5139229770922988,0.6963261239811693,0.35153759947720586,0.6825396825396824,0.11734335365905005,0.08431168423257887,0.3981506369954482,0.39230141723561995,0.6995362826348361,0.11533170422080581
25,0.7969185103104988,0.9382141334201187,0.46388062616425063,0.6349206349206349,0.18493232711680277,0.10757043484481539,0.5871193759498472,0.405179430972462,0.9426485248972728,0.15036106823411843
26,0.5363229367402382,0.9977132489939161,0.679735174904804,0.5952380952380951,0.4770100754494515,0.26609520491949745,0.6363931677889438,0.2431864678386103,0.9986882288516866,0.19326055328011457
27,0.8473693815449901,0.9160972216393827,0.5418270191309318,0.5555555555555555,0.2517722190901838,0.14503146117716578,0.599655302238737,0.31048513639780784,0.9187732543303412,0.21417490275577444
28,0.5086253392286963,0.3897426604988107,0.3057234519237174,0.373015873015873,0.10730671272500467,0.07263520749408665,0.44519695571866996,0.20627400215801212,0.3893100164523251,0.21846351409176806
29,0.372544130505839,0.880935713810013,0.9619274644335358,0.7936507936507936,0.8701154434521912,0.6134603231152471,0.42091369973508425,0.07022941553483114,0.8713210238677563,0.6824454534410207
30,0.5837986547819609,0.9478532466443149,0.861269190434702,0.5476190476190476,0.5005937677070194,0.3619726737386943,0.39944836192856886,0.1290693057628597,0.9431187197760394,0.39751311330619643
31,0.4139685992407216,0.6296322660573386,0.6140806768963227,0.5158730158730158,0.4605324873134219,0.2723922354224757,0.5773638333096456,0.11462865147652102,0.6253711259317193,0.46520438557743543
32,0.6749015374740976,0.6982259116945472,0.6825922551152219,0.3492063492063492,0.4027641442077334,0.16585565743735742,1.0,0.11103016349978162,0.6933949362601467,0.31160356848002946
33,0.5379292502340043,0.5293832867906213,0.44622875739694556,0.47619047619047616,0.18771666114754793,0.12569421195985117,0.45919879647637424,0.1703499593769734,0.5278928031139289,0.2810488004740402
34,0.5261137010543855,0.11567198405076629,0.06558170980487957,0.1111111111111111,0.006948243804084225,0.006844275845818974,0.17053896700097387,0.3483333214907688,0.11621602980686213,0.25210881561839193
35,0.4574970337362738,0.07734870267673838,0.04318267432518133,0.09523809523809523,0.00506695535275623,0.004007604123212773,0.2516807102651227,0.3555841806041924,0.07778164499788798,0.27251159327116137
36,0.5462399182093349,0.09718012101352488,0.03847283890608831,0.1111111111111111,0.00377448726788465,0.003438060322286956,0.18922893815632696,0.43631845585209605,0.09795670182834323,0.20641474871195736
37,0.5540666097046174,0.6174467400706065,0.21052714760265528,0.39682539682539675,0.04673681832983936,0.03191090909119292,0.42473732993161556,0.6177389492164858,0.6218543223020683,0.06502347429506396
38,0.5089562684994251,0.4585721938490763,0.19059897101237533,0.30952380952380953,0.060016515474192615,0.035513810831583385,0.54987156879357,0.48811271427806646,0.4614159976790755,0.055876745022832575
39,0.4215015169746248,0.11104748469162246,0.0,0.11904761904761904,0.0014625014657192494,0.000961443429661181,0.22416225893480485,0.8353370448043768,0.11249378643200325,0.06387765342875264
40,0.449014409370031,0.6518310796183315,0.45876777559975335,0.6904761904761905,0.24692445327789528,0.16222661417768836,0.4772588482925845,0.23581819393567316,0.6522068058306004,0.2050010731659365
41,0.5443745678219982,0.7223556994104944,0.38811856583815335,0.2936507936507936,0.13955130212840428,0.08234374301819289,0.5699001832119099,0.35991150098649993,0.7252570069281088,0.11883796377987098
42,0.6083934170601641,0.6948849153204754,0.20000648408570493,0.40476190476190477,0.047750842697679846,0.02996889361388534,0.492552900391596,0.7420447275685162,0.7002621527409743,0.06802171069200963
43,0.45460450670360664,0.7304570469054964,0.34344369774774713,0.4126984126984127,0.12391798334556822,0.08706320919358418,0.4163348272013789,0.43131271054994824,0.7342467426063262,0.07378311010036263
44,0.5348172094026777,0.8114093959169782,0.651756932364981,0.5555555555555555,0.39859741540426086,0.23768172494318235,0.5688102779932507,0.17787408510523922,0.8098078941439102,0.4713779646918014
45,0.7316061783762411,0.7158774412467706,0.7120245619274682,0.5396825396825397,0.4539184665000955,0.22530799324327366,0.7640561754679844,0.10469860961403643,0.7105256522074564,0.47162966592527555
46,0.7752506763300444,0.37805149325738185,0.3771023569155851,0.3412698412698413,0.11195903870511677,0.06820313554160652,0.5370749364567571,0.12513943262488536,0.37543318769756306,0.418761008391679
47,0.760836868749101,0.9220460700434222,0.7532135672233048,0.4365079365079365,0.49911751375637187,0.24923299347488004,0.7577852870211461,0.1689476271999406,0.9198505938975493,0.37117803360363044
48,0.3235920528337417,0.7329739220111999,0.8361445154766866,0.6904761904761905,0.5933633032458887,0.4688171337354816,0.33155755143520543,0.061624969341312674,0.7238301890641085,0.5249630753585377
49,0.6178058593207614,0.6830291142333961,0.6192551652916131,0.5158730158730158,0.34970896321302175,0.2139951318919173,0.543487599836388,0.1372676186772212,0.6797788736464183,0.48230626817067057
50,0.517867977511981,0.3051099927719222,0.31994912722846547,0.1746031746031746,0.11619606279916932,0.049968621271311416,0.9119638281828739,0.11923398712634209,0.30261317428268675,0.3936661969325209
51,0.6907109084131382,0.5242371015753297,0.4889414125741631,0.26190476190476186,0.20892047504049083,0.09512290421008035,0.8576308927343037,0.13509721255621127,0.5214404844773258,0.26647991434681795
52,0.6577165147845465,0.3383941818127559,0.3295168550883614,0.26190476190476186,0.09797875828727462,0.05069490617434761,0.6939486557086114,0.13745681407781152,0.3363322126283864,0.48034709694746197
53,0.6796743786834072,0.3481522534452092,0.3709873585178773,0.23809523809523805,0.13993244191792067,0.0660695446145611,0.804894621141671,0.10821145809555754,0.34504803567579795,0.3412416858272361
54,0.6118938132575458,0.20851278193194367,0.3223274081218469,0.23015873015873015,0.10573611286517506,0.05168988624935484,0.7573819549410967,0.03669574726479269,0.20340384108570814,0.49066097037633627
55,0.6901684429161714,0.21565721983052855,0.23588645231365196,0.1984126984126984,0.06299562074905816,0.04203547660216674,0.44904022417797856,0.12562600271173419,0.21373645559662402,0.5205463385598365
56,0.6725974232029213,0.4392526362924484,0.4768878408350191,0.3571428571428571,0.17014108449128743,0.11055007556910285,0.48435812435622844,0.09284244925556662,0.4349000218089343,0.45217775678248473
57,0.7749907607903839,0.705458884061735,0.6193742945840635,0.5158730158730158,0.36954372672333796,0.20370394102717457,0.6472935189572047,0.14780954169333865,0.7026683242140218,0.4390953236689825
58,0.6705882356549093,0.39624628904598735,0.39957819243924364,0.2857142857142857,0.14815151089623607,0.07692146106639888,0.6999002614328982,0.1197175611264703,0.39334588506947654,0.4492741407966689
59,0.5022159311394347,0.25304229646165005,0.25048124828975515,0.24603174603174602,0.0666896617040303,0.0476024551957757,0.3970854208992091,0.1463364677680824,0.2514852451460032,0.5061368593169023
60,0.5811310693834735,0.20269524193348903,0.20843477728284737,0.1111111111111111,0.052118286861626,0.030999940618345514,0.5409589384149012,0.14729688877863123,0.20130293324660226,0.41749197676644145
61,0.677152332092456,0.6367635096698411,0.5952184931342853,0.46825396825396814,0.33121490028616785,0.1584639262285918,0.8044571399808234,0.12854868751358,0.6332329832894161,0.41833384559157694
62,0.5481613284136493,0.2106741808611104,0.24774486769222215,0.12698412698412698,0.07461676455592597,0.049981600622241204,0.44888661809463254,0.1066017183140065,0.20827509417687667,0.39162107492263665
63,0.6144517308616906,0.060024423823662715,0.06768545858567229,0.07142857142857142,0.005378924807793585,0.005858676569088943,0.1296556814744409,0.21345828150315033,0.05966543098668314,0.5793287623971615
64,0.6656714448684307,0.5835637804734952,0.544744128005156,0.38095238095238093,0.19068228848669272,0.11366333773542067,0.5639134217951633,0.13162079774614288,0.5803929540041125,0.3636912185810328
65,0.654567472659394,0.4926518460067657,0.41538959941295056,0.32539682539682535,0.15801826836094338,0.09264132657694575,0.5776756954019091,0.17229807035795175,0.49128078197480685,0.37963495268584746
66,0.6233396026008309,0.7913554263794845,0.7925035423427239,0.492063492063492,0.565204738284624,0.30832147592581255,0.6606280150278769,0.09996082484963975,0.7852057649474038,0.3817111965010506
67,0.6759342796661936,0.6556056596123412,0.5501769115147688,0.5,0.27716468433482866,0.15269846996635794,0.6456467594054285,0.1660997463138717,0.6537433081825481,0.4926577174859179
68,0.7708714928868006,0.6328057784436669,0.6229937084357471,0.47619047619047616,0.36084726319917937,0.18270146958746042,0.7394714933215103,0.1114034059050073,0.6283398358939332,0.45307955470471944
69,0.7378853799019538,0.5721984579809489,0.44572757022488774,0.23809523809523805,0.17289800415422413,0.10080737708563084,0.584073905670017,0.1976545158242406,0.5715118893216178,0.37618225252232573
70,0.5820830644372434,0.624863502653655,0.624763591897172,0.5079365079365079,0.3797254146388979,0.19304309932861968,0.7353081542500419,0.10674050069151764,0.6201596060321568,0.3901025061782867
71,0.8629026302171872,0.8503082557267111,0.5984848623679228,0.40476190476190477,0.2668488023706286,0.13109311614791183,0.7707911773431757,0.23097939643914595,0.8507220647352849,0.2927154120671291
72,0.5320797999975815,0.4050517201396884,0.37266801541599676,0.365079365079365,0.15541062064818545,0.08744636686307612,0.6175956869066379,0.1486718048139734,0.40313001433786444,0.46998782458757404
73,0.5968008392950517,0.11467185288542359,0.1430608028084595,0.15079365079365079,0.016080591361342062,0.015957152359357688,0.1743355035040281,0.13499287260259424,0.11333458799413199,0.5114451563234853
74,0.681001495737227,0.32867896469870317,0.32732446675921745,0.2936507936507936,0.11453504474341833,0.0628846147044587,0.6368533356096047,0.13165269470015123,0.3264751357469156,0.4257667767598075
75,0.6842112397345104,0.26938081905554273,0.32489305750964553,0.16666666666666666,0.06999114919220989,0.04727019937385695,0.4411868042235955,0.08516938894336717,0.2658796740159944,0.4407112519852987
76,0.6491026318280573,0.4191766139228851,0.5201697361949533,0.365079365079365,0.24639924509620184,0.1259064741715846,0.7251886974618298,0.056252610109904566,0.41278421168799295,0.49593224180958606
77,0.6584971220278122,0.4279671898442896,0.2958223945921762,0.2936507936507936,0.09524792472160196,0.056292324572749006,0.5621057779436092,0.2520261595928111,0.42840632178657245,0.40078196290022594
78,0.7684750436387862,0.6421476978873154,0.5622091027331035,0.38095238095238093,0.24714212280585252,0.12793952838384676,0.7108679735534644,0.15121149898706893,0.6396866589842719,0.34500142906201614
79,0.5298654774915614,0.3104280606344834,0.3574398361369649,0.26190476190476186,0.12450290494578828,0.06277430071407523,0.7278649241104045,0.09082879587289666,0.3068611921618463,0.5152771294090133
80,0.5632436956856834,0.6222982367421275,0.6074612031110028,0.4285714285714285,0.334471955211355,0.17324618092100585,0.713346355850228,0.11467687500503165,0.6180762949551118,0.39039264918884364
81,0.7303587789572923,0.6613969802005861,0.7023295427376784,0.4841269841269841,0.4023568519994154,0.2397726209473425,0.5694639353129773,0.08602291216974373,0.6550422778770655,0.4572536883118303
82,0.5686569802026396,0.7016957132201108,0.7131841942047402,0.5396825396825397,0.4929625530212268,0.32877329922279697,0.46692501261452185,0.09821900072865414,0.6959706687202547,0.5028476209416362
83,0.6500949587649871,0.4932477945845952,0.36697843310791983,0.23809523809523805,0.1515305638038296,0.08726771005730616,0.5943560307656743,0.21930096430865814,0.4931154028455439,0.3533385808003912
84,0.6434942381880291,0.31139780699868275,0.3440181495146986,0.22222222222222224,0.12057690370023678,0.0539801265262812,0.8637372016166025,0.1026851672436393,0.308291688836918,0.39737600865200284
85,0.6609554877811519,0.42236615477462014,0.4497832182880319,0.3571428571428571,0.2064338353198863,0.10627345026457251,0.7146212787536432,0.10023430554315893,0.41848994556796504,0.4478654517124326
86,0.44866857859969755,0.6768565263156437,0.6136310220946172,0.31746031746031744,0.3959080062557897,0.21257086528327726,0.6755519114610462,0.1374890118742526,0.6736387878275932,0.3339092577463578
87,0.7067362608927406,0.13710733919785217,0.17749206814652346,0.21428571428571427,0.02562123884918434,0.02222888392629559,0.2519603983432626,0.1112296042120382,0.13522124249278644,0.5437721418456742
88,0.7724783307523886,0.3125405991966118,0.39624705383218434,0.22222222222222224,0.16104773471260173,0.07315596269439072,0.854623521070357,0.06371985194063923,0.3076864040869439,0.4330758402966525
89,0.710236125120494,0.5306825424517269,0.3802953395188278,0.26190476190476186,0.1459452424723749,0.08090680415206335,0.6315569962593341,0.23244442908331492,0.5308667674058076,0.34991611282398516
90,0.6786905061264057,0.16605101539111855,0.22825955393014558,0.26984126984126977,0.04990566762351015,0.040256058515887976,0.30591371229866376,0.08139779798357788,0.16320526943091823,0.5696360174725805
91,0.35136533892137445,0.6708320501287836,0.7381308952919422,0.7460317460317459,0.6175295568553673,0.4765986360325881,0.3490795137590124,0.07477736869416768,0.6634962328786692,0.6347464854870265
92,0.3401657232359572,0.7385132288130147,0.8874869025320797,0.8253968253968254,0.7351090879681534,0.6274841916952146,0.2769189293041188,0.046469177485573165,0.7276177598523497,0.6810805543295079
93,0.5309555167687212,0.3674376658310693,0.47574513121158424,0.365079365079365,0.18079385706402054,0.10861731318561764,0.5559600726127891,0.050471163199661384,0.36121485626663596,0.483811403620926
94,0.663996588832529,0.5894348108312435,0.5536098576345391,0.3492063492063492,0.26509309550317234,0.15010019391913673,0.6172831504747998,0.1292356409166603,0.5861267287599116,0.3590014477463783
95,0.6268992282624126,0.3519493787838708,0.367325142723817,0.2777777777777778,0.14592403323567563,0.07676085600520298,0.6857103738197396,0.11405131711555572,0.34904678272437856,0.4694406306091146
96,0.5759266474516989,0.6228285964046267,0.625546662601947,0.47619047619047616,0.3356260121936484,0.22259731106887262,0.4704895498563782,0.10535803394703996,0.6180513672102507,0.4587855616959807
97,0.5729715392500807,0.3900822457133354,0.3633170725542364,0.09523809523809523,0.1429376150821383,0.06421481264341772,0.8648833555981097,0.14602652943502092,0.38811993898836983,0.26817260964363665
98,0.5489230761477442,0.22280342339733294,0.26755474565707765,0.18253968253968253,0.1018424995361901,0.0616986182651941,0.5405787060660707,0.0973586112458405,0.22005533041405245,0.4447878587115842
99,0.7809866721766983,0.6084365106678866,0.5882960125469059,0.365079365079365,0.3058328862204263,0.15416680060827467,0.7428763796960507,0.11848190221096805,0.6044933297735992,0.32814207999727524
100,0.8319913376881816,0.5745185883039409,0.5526110972362228,0.4285714285714285,0.24964115627410197,0.12354524890084423,0.7614556814319244,0.12191634583633482,0.5709102217972495,0.4103748800788279
101,0.42361607423469394,0.8842421436075304,0.8551634822227232,0.8412698412698412,0.7003155135246965,0.479818105526571,0.44455418156902954,0.10897850843474782,0.8782733702041771,0.7489666853158043
102,0.7289284966278451,0.933508780783661,0.8004889907974307,0.6349206349206349,0.5426991052007197,0.29772809255148136,0.6544470884624245,0.15031909824771061,0.9302335070389999,0.5508848367801222
103,0.6146542420330057,0.055258296242997995,0.09887571789283273,0.12698412698412698,0.010336744096305268,0.010402455178857585,0.16470187481945114,0.12164982952589376,0.05395385707669814,0.6009834379673679
104,0.7807584759103618,0.712486469107701,0.6846617116679204,0.4444444444444444,0.39148260194219114,0.20889235241741835,0.6821513739231635,0.11621912347314967,0.7079143456630906,0.32057023036879867
